销售日期,单品编码,利润(元)
2020-07-19,青茄子(1),61.994600000000005
2020-07-19,高瓜(1),10.420990000000002
2020-07-19,黄白菜(2),90.00494000000002
2020-07-20,七彩椒(1),10.149440000000002
2020-07-20,上海青,61.34854
2020-07-20,云南油麦菜,25.48323
2020-07-20,云南生菜,94.7714
2020-07-20,净藕(1),53.0162
2020-07-20,大白菜,49.86874
2020-07-20,大龙茄子,70.6171
2020-07-20,姬菇(1),9.15258
2020-07-20,姬菇(包),13.05
2020-07-20,娃娃菜,22.240000000000002
2020-07-20,小白菜,29.966649999999994
2020-07-20,小米椒,25.04908
2020-07-20,木耳菜,8.945359999999999
2020-07-20,杏鲍菇(1),68.40236
2020-07-20,泡泡椒(精品),79.07839999999999
2020-07-20,海鲜菇(1),13.290119999999998
2020-07-20,甜白菜,80.39616
2020-07-20,白玉菇(2),7.15
2020-07-20,竹叶菜,21.69164
2020-07-20,紫茄子(2),39.47872
2020-07-20,红杭椒,10.148639999999999
2020-07-20,红椒(1),13.000639999999999
2020-07-20,红灯笼椒(1),6.246239999999999
2020-07-20,红薯尖,91.37560000000002
2020-07-20,菜心,39.533319999999996
2020-07-20,螺丝椒,56.76217
2020-07-20,西兰花,98.39533999999999
2020-07-20,西峡香菇(1),102.0121
2020-07-20,金针菇(1),56.322500000000005
2020-07-20,青尖椒,11.96185
2020-07-20,青梗散花,77.3638
2020-07-20,青线椒,20.0682
2020-07-20,青茄子(1),21.24105
2020-07-20,高瓜(1),11.06256
2020-07-20,黄白菜(2),35.94957000000001
2020-07-21,七彩椒(1),6.597499999999999
2020-07-21,上海青,22.723519999999997
2020-07-21,云南油麦菜,78.6828
2020-07-21,云南生菜,114.65686000000001
2020-07-21,净藕(1),61.768
2020-07-21,大白菜,48.86180000000001
2020-07-21,大龙茄子,35.05286
2020-07-21,姬菇(1),8.35802
2020-07-21,姬菇(包),10.540000000000001
2020-07-21,娃娃菜,38.42
2020-07-21,小白菜,48.15068
2020-07-21,小米椒,19.18108
2020-07-21,木耳菜,8.6991
2020-07-21,杏鲍菇(1),65.4774
2020-07-21,泡泡椒(精品),91.6133
2020-07-21,洪湖藕带,13.8938
2020-07-21,海鲜菇(1),12.397359999999999
2020-07-21,灯笼椒(1),7.95123
2020-07-21,甜白菜,72.60522
2020-07-21,白玉菇(2),2.8600000000000003
2020-07-21,竹叶菜,19.75587
2020-07-21,紫茄子(2),32.64976000000001
2020-07-21,红杭椒,6.88439
2020-07-21,红椒(1),8.0874
2020-07-21,红灯笼椒(1),3.4048000000000003
2020-07-21,红薯尖,43.662000000000006
2020-07-21,苋菜,20.41143
2020-07-21,菜心,44.34105
2020-07-21,螺丝椒,47.33206
2020-07-21,西兰花,128.85949000000002
2020-07-21,西峡香菇(1),92.16990000000001
2020-07-21,金针菇(1),53.343250000000005
2020-07-21,青尖椒,10.204740000000001
2020-07-21,青梗散花,70.35226
2020-07-21,青线椒,24.0234
2020-07-21,青茄子(1),23.591899999999995
2020-07-21,高瓜(1),10.00294
2020-07-21,黄白菜(2),72.18834000000001
2020-07-22,七彩椒(1),3.928400000000001
2020-07-22,上海青,33.53328
2020-07-22,云南油麦菜,66.6459
2020-07-22,云南生菜,100.96056
2020-07-22,净藕(1),56.1312
2020-07-22,大白菜,52.406400000000005
2020-07-22,大龙茄子,74.96826
2020-07-22,姬菇(1),9.07984
2020-07-22,姬菇(包),10.96
2020-07-22,娃娃菜,41.15
2020-07-22,小白菜,47.6482
2020-07-22,小米椒,32.861760000000004
2020-07-22,木耳菜,13.1193
2020-07-22,杏鲍菇(1),70.48778000000001
2020-07-22,泡泡椒(精品),101.03280000000001
2020-07-22,洪湖藕带,11.113199999999999
2020-07-22,海鲜菇(1),13.66034
2020-07-22,甜白菜,59.4173
2020-07-22,白玉菇(2),9.94
2020-07-22,竹叶菜,38.83189
2020-07-22,紫茄子(2),56.12780999999999
2020-07-22,红杭椒,9.00011
2020-07-22,红椒(1),20.1988
2020-07-22,红灯笼椒(1),16.55243
2020-07-22,红薯尖,72.721
2020-07-22,苋菜,9.3615
2020-07-22,菜心,35.53209999999999
2020-07-22,螺丝椒,99.37277
2020-07-22,西兰花,162.51005
2020-07-22,西峡香菇(1),112.6647
2020-07-22,金针菇(1),74.20450000000001
2020-07-22,青尖椒,14.702640000000002
2020-07-22,青梗散花,68.76306
2020-07-22,青线椒,18.30096
2020-07-22,青茄子(1),42.35007999999999
2020-07-22,高瓜(1),16.33608
2020-07-22,黄白菜(2),96.75772
2020-07-23,七彩椒(1),16.44705
2020-07-23,上海青,59.132
2020-07-23,云南油麦菜,64.05713
2020-07-23,云南生菜,74.89375
2020-07-23,净藕(1),64.4889
2020-07-23,大白菜,26.2455
2020-07-23,大龙茄子,62.53365
2020-07-23,姬菇(1),18.08601
2020-07-23,姬菇(包),10.8
2020-07-23,娃娃菜,28.500000000000007
2020-07-23,小白菜,36.53657
2020-07-23,小米椒,47.048
2020-07-23,木耳菜,14.122400000000003
2020-07-23,杏鲍菇(1),63.023759999999996
2020-07-23,泡泡椒(精品),86.98785
2020-07-23,海鲜菇(1),12.01148
2020-07-23,灯笼椒(1),2.7280800000000003
2020-07-23,甜白菜,54.690200000000004
2020-07-23,白玉菇(2),6.8500000000000005
2020-07-23,竹叶菜,18.5502
2020-07-23,紫茄子(2),57.41133000000001
2020-07-23,红杭椒,19.202400000000004
2020-07-23,红椒(1),21.774199999999997
2020-07-23,红灯笼椒(1),1.6554
2020-07-23,红薯尖,71.0023
2020-07-23,苋菜,15.03
2020-07-23,莲蓬(个),21.6
2020-07-23,菜心,37.81232
2020-07-23,螺丝椒,29.30690999999999
2020-07-23,西兰花,102.45018000000002
2020-07-23,西峡香菇(1),79.75670000000001
2020-07-23,金针菇(1),65.44072000000001
2020-07-23,青尖椒,14.021669999999999
2020-07-23,青梗散花,67.22444
2020-07-23,青线椒,26.992200000000004
2020-07-23,青茄子(1),26.618839999999995
2020-07-23,高瓜(1),12.75014
2020-07-23,黄白菜(2),91.41107000000001
2020-07-24,七彩椒(1),2.98625
2020-07-24,上海青,65.20082
2020-07-24,云南油麦菜,72.18724999999999
2020-07-24,云南生菜,80.49109999999999
2020-07-24,净藕(1),65.4189
2020-07-24,大龙茄子,56.44538
2020-07-24,姬菇(1),11.210890000000001
2020-07-24,姬菇(包),12.950000000000003
2020-07-24,娃娃菜,29.970000000000002
2020-07-24,小白菜,32.008199999999995
2020-07-24,小米椒,29.524759999999997
2020-07-24,木耳菜,5.023199999999999
2020-07-24,杏鲍菇(1),53.08434
2020-07-24,泡泡椒(精品),92.30618000000001
2020-07-24,洪湖藕带,12.014800000000001
2020-07-24,海鲜菇(1),17.1789
2020-07-24,灯笼椒(1),3.13258
2020-07-24,甜白菜,82.14823000000001
2020-07-24,白玉菇(2),7.15
2020-07-24,竹叶菜,20.861729999999998
2020-07-24,紫茄子(2),56.125960000000006
2020-07-24,红杭椒,10.708160000000001
2020-07-24,红椒(1),19.36073
2020-07-24,红薯尖,44.5183
2020-07-24,菜心,38.39552
2020-07-24,螺丝椒,21.180340000000005
2020-07-24,西兰花,93.16550999999998
2020-07-24,西峡香菇(1),93.67980000000001
2020-07-24,金针菇(1),43.26135
2020-07-24,青尖椒,8.41596
2020-07-24,青梗散花,61.33839999999999
2020-07-24,青线椒,19.63136
2020-07-24,青茄子(1),8.079759999999998
2020-07-24,高瓜(1),11.407359999999999
2020-07-24,黄白菜(2),67.85506
2020-07-25,七彩椒(1),10.38528
2020-07-25,上海青,58.66989000000001
2020-07-25,云南油麦菜,110.53356000000001
2020-07-25,云南生菜,186.72525
2020-07-25,净藕(1),60.322700000000005
2020-07-25,大白菜,21.4648
2020-07-25,大龙茄子,83.648
2020-07-25,姬菇(1),10.9762
2020-07-25,姬菇(包),13.950000000000003
2020-07-25,娃娃菜,50.56
2020-07-25,小白菜,49.48935
2020-07-25,小米椒,37.50774
2020-07-25,木耳菜,5.78065
2020-07-25,杏鲍菇(1),63.70850999999999
2020-07-25,泡泡椒(精品),141.47136
2020-07-25,海鲜菇(1),16.929150000000003
2020-07-25,灯笼椒(1),1.7899700000000003
2020-07-25,甜白菜,42.29478
2020-07-25,白玉菇(2),7.15
2020-07-25,竹叶菜,27.620399999999997
2020-07-25,紫茄子(2),34.5897
2020-07-25,红杭椒,8.466160000000002
2020-07-25,红椒(1),22.650600000000004
2020-07-25,红灯笼椒(1),16.3876
2020-07-25,红薯尖,32.256400000000006
2020-07-25,苋菜,15.779280000000002
2020-07-25,菜心,64.45354999999999
2020-07-25,螺丝椒,34.66080000000001
2020-07-25,西兰花,132.66092
2020-07-25,西峡香菇(1),143.3565
2020-07-25,金针菇(1),76.49099999999999
2020-07-25,青尖椒,5.04165
2020-07-25,青梗散花,90.3139
2020-07-25,青线椒,17.15284
2020-07-25,青茄子(1),26.711299999999998
2020-07-25,高瓜(1),9.0479
2020-07-25,黄白菜(2),64.19995999999999
2020-07-26,上海青,85.3223
2020-07-26,云南油麦菜,82.49222999999999
2020-07-26,云南生菜,200.49024999999997
2020-07-26,净藕(1),58.8647
2020-07-26,大白菜,23.9831
2020-07-26,大龙茄子,47.83546
2020-07-26,姬菇(1),9.46927
2020-07-26,姬菇(包),14.200000000000001
2020-07-26,娃娃菜,57.71
2020-07-26,小白菜,50.58539999999999
2020-07-26,小米椒,29.895960000000002
2020-07-26,木耳菜,5.8269899999999994
2020-07-26,杏鲍菇(1),61.90536
2020-07-26,泡泡椒(精品),185.22462
2020-07-26,洪湖藕带,24.740000000000002
2020-07-26,海鲜菇(1),11.3574
2020-07-26,灯笼椒(1),9.864559999999999
2020-07-26,甜白菜,43.4209
2020-07-26,白玉菇(2),7.250000000000001
2020-07-26,竹叶菜,13.400400000000001
2020-07-26,紫茄子(2),91.39997
2020-07-26,红杭椒,17.16748
2020-07-26,红椒(1),21.076040000000003
2020-07-26,红灯笼椒(1),18.06374
2020-07-26,红薯尖,55.869
2020-07-26,苋菜,20.160059999999998
2020-07-26,菜心,75.61403999999999
2020-07-26,螺丝椒,39.05839999999999
2020-07-26,西兰花,154.9794
2020-07-26,西峡香菇(1),175.4054
2020-07-26,金针菇(1),78.62890999999999
2020-07-26,青尖椒,9.743799999999998
2020-07-26,青梗散花,89.60885999999999
2020-07-26,青线椒,29.49415
2020-07-26,青茄子(1),54.305260000000004
2020-07-26,高瓜(1),13.51032
2020-07-26,黄白菜(2),130.64468
2020-07-27,七彩椒(1),6.97844
2020-07-27,上海青,72.9164
2020-07-27,云南油麦菜,121.60042
2020-07-27,云南生菜,149.2301
2020-07-27,净藕(1),58.497659999999996
2020-07-27,大白菜,28.1188
2020-07-27,大龙茄子,41.862860000000005
2020-07-27,姬菇(1),11.23892
2020-07-27,姬菇(包),2.4799999999999995
2020-07-27,娃娃菜,27.5
2020-07-27,小白菜,21.82752
2020-07-27,小米椒,41.27601000000001
2020-07-27,杏鲍菇(1),46.678990000000006
2020-07-27,泡泡椒(精品),118.32773999999998
2020-07-27,洪湖藕带,17.8764
2020-07-27,海鲜菇(1),16.82014
2020-07-27,海鲜菇(袋)(1),7.2
2020-07-27,灯笼椒(1),5.1603
2020-07-27,甜白菜,94.86949999999999
2020-07-27,白玉菇(2),3.9700000000000006
2020-07-27,竹叶菜,19.537509999999997
2020-07-27,紫茄子(2),31.159920000000007
2020-07-27,红杭椒,24.394160000000003
2020-07-27,红椒(1),18.978050000000007
2020-07-27,红灯笼椒(1),3.3795
2020-07-27,红薯尖,31.263
2020-07-27,苋菜,14.032999999999998
2020-07-27,菜心,37.73516000000001
2020-07-27,螺丝椒,38.5323
2020-07-27,西兰花,95.52176000000003
2020-07-27,西峡香菇(1),110.68700000000001
2020-07-27,金针菇(1),74.10767999999999
2020-07-27,青尖椒,8.585280000000001
2020-07-27,青梗散花,64.38029999999999
2020-07-27,青线椒,20.394360000000002
2020-07-27,青茄子(1),19.14088
2020-07-27,高瓜(1),13.369649999999998
2020-07-27,黄白菜(2),38.83358
2020-07-28,七彩椒(1),7.773820000000001
2020-07-28,上海青,40.674
2020-07-28,云南油麦菜,88.74608
2020-07-28,云南生菜,106.92384999999999
2020-07-28,净藕(1),54.15639999999999
2020-07-28,大白菜,22.2288
2020-07-28,大龙茄子,44.83565
2020-07-28,姬菇(1),8.42699
2020-07-28,姬菇(包),13.600000000000001
2020-07-28,娃娃菜,27.300000000000004
2020-07-28,小白菜,54.5024
2020-07-28,小米椒,18.075560000000003
2020-07-28,木耳菜,4.3977
2020-07-28,杏鲍菇(1),29.901899999999998
2020-07-28,泡泡椒(精品),90.71594999999999
2020-07-28,海鲜菇(1),12.117429999999999
2020-07-28,海鲜菇(袋)(1),7.5600000000000005
2020-07-28,灯笼椒(1),0.44204000000000016
2020-07-28,甜白菜,19.326
2020-07-28,白玉菇(2),6.0
2020-07-28,竹叶菜,14.948200000000002
2020-07-28,紫茄子(2),51.551680000000005
2020-07-28,红杭椒,12.94755
2020-07-28,红椒(1),20.334000000000003
2020-07-28,红灯笼椒(1),4.40386
2020-07-28,红薯尖,27.320199999999996
2020-07-28,苋菜,18.69248
2020-07-28,菜心,38.522999999999996
2020-07-28,螺丝椒,28.335620000000002
2020-07-28,西兰花,75.34586
2020-07-28,西峡香菇(1),90.13260000000001
2020-07-28,金针菇(1),64.34276
2020-07-28,青尖椒,9.94423
2020-07-28,青梗散花,61.925459999999994
2020-07-28,青线椒,21.91678
2020-07-28,青茄子(1),16.438399999999998
2020-07-28,高瓜(1),11.38269
2020-07-28,黄白菜(2),97.65774
2020-07-29,七彩椒(1),8.04405
2020-07-29,上海青,55.5778
2020-07-29,云南油麦菜,69.84075999999999
2020-07-29,云南生菜,102.20515
2020-07-29,净藕(1),75.7122
2020-07-29,大白菜,24.3186
2020-07-29,大龙茄子,49.46198
2020-07-29,姬菇(1),10.62651
2020-07-29,姬菇(包),7.470000000000001
2020-07-29,娃娃菜,25.380000000000003
2020-07-29,小白菜,50.9207
2020-07-29,小米椒,10.92656
2020-07-29,木耳菜,4.50844
2020-07-29,杏鲍菇(1),60.16846
2020-07-29,泡泡椒(精品),129.699
2020-07-29,海鲜菇(1),10.66298
2020-07-29,灯笼椒(1),0.84774
2020-07-29,甜白菜,73.27778
2020-07-29,白玉菇(2),4.470000000000001
2020-07-29,竹叶菜,20.368699999999997
2020-07-29,紫茄子(2),60.40696
2020-07-29,红杭椒,16.63068
2020-07-29,红椒(1),17.50344
2020-07-29,红灯笼椒(1),10.951680000000001
2020-07-29,红薯尖,35.0511
2020-07-29,菜心,69.95808
2020-07-29,螺丝椒,40.725120000000004
2020-07-29,西兰花,113.24247000000001
2020-07-29,西峡香菇(1),106.18360000000001
2020-07-29,金针菇(1),77.12819999999999
2020-07-29,青尖椒,5.0411399999999995
2020-07-29,青梗散花,57.49067000000001
2020-07-29,青线椒,13.3595
2020-07-29,青茄子(1),14.777519999999997
2020-07-29,高瓜(1),15.729870000000002
2020-07-29,黄白菜(2),80.97109999999999
2020-07-30,上海青,45.9268
2020-07-30,云南油麦菜,46.0986
2020-07-30,云南生菜,163.72795
2020-07-30,净藕(1),43.8177
2020-07-30,大白菜,30.46
2020-07-30,大龙茄子,48.6293
2020-07-30,姬菇(1),7.4313
2020-07-30,姬菇(包),9.96
2020-07-30,娃娃菜,29.33
2020-07-30,小白菜,41.22106
2020-07-30,小米椒,7.3701799999999995
2020-07-30,杏鲍菇(1),50.2103
2020-07-30,泡泡椒(精品),71.66736
2020-07-30,海鲜菇(1),12.252959999999998
2020-07-30,灯笼椒(1),8.46928
2020-07-30,甜白菜,92.23751999999999
2020-07-30,白玉菇(2),8.64
2020-07-30,竹叶菜,16.506059999999998
2020-07-30,紫茄子(2),61.35517999999999
2020-07-30,红尖椒,7.816110000000002
2020-07-30,红杭椒,15.188039999999999
2020-07-30,红椒(1),8.4681
2020-07-30,红灯笼椒(1),1.76472
2020-07-30,红薯尖,69.1862
2020-07-30,菜心,39.79983
2020-07-30,螺丝椒,66.00316
2020-07-30,西兰花,68.54758
2020-07-30,西峡香菇(1),84.72666000000002
2020-07-30,金针菇(1),70.53858
2020-07-30,青尖椒,8.734759999999998
2020-07-30,青梗散花,75.71698999999998
2020-07-30,青线椒,15.4839
2020-07-30,青茄子(1),23.7088
2020-07-30,高瓜(1),4.38893
2020-07-30,黄白菜(2),70.42544
2020-07-31,七彩椒(1),1.9093600000000002
2020-07-31,上海青,48.336
2020-07-31,云南油麦菜,66.19999999999999
2020-07-31,云南生菜,111.79935
2020-07-31,净藕(1),61.74716
2020-07-31,大白菜,46.174400000000006
2020-07-31,大龙茄子,31.9926
2020-07-31,姬菇(1),13.305539999999999
2020-07-31,姬菇(包),10.120000000000001
2020-07-31,娃娃菜,32.32
2020-07-31,小白菜,54.794880000000006
2020-07-31,小米椒,10.02582
2020-07-31,木耳菜,3.9435
2020-07-31,杏鲍菇(1),54.03942
2020-07-31,泡泡椒(精品),25.14366
2020-07-31,海鲜菇(1),6.75954
2020-07-31,灯笼椒(1),6.635089999999999
2020-07-31,甜白菜,16.05344
2020-07-31,白玉菇(2),7.1
2020-07-31,竹叶菜,22.9311
2020-07-31,紫茄子(2),48.627109999999995
2020-07-31,红杭椒,19.62679
2020-07-31,红椒(1),23.086700000000004
2020-07-31,红灯笼椒(1),1.79244
2020-07-31,红薯尖,47.657799999999995
2020-07-31,苋菜,11.84102
2020-07-31,菜心,152.19541
2020-07-31,螺丝椒,45.22752
2020-07-31,西兰花,72.67086
2020-07-31,西峡香菇(1),73.90800000000002
2020-07-31,金针菇(1),54.1628
2020-07-31,青尖椒,9.58368
2020-07-31,青梗散花,70.28082
2020-07-31,青线椒,22.34692
2020-07-31,青茄子(1),21.47891
2020-07-31,高瓜(1),8.24448
2020-07-31,黄白菜(2),50.59509
2020-08-01,七彩椒(1),4.513510000000001
2020-08-01,上海青,97.19147000000001
2020-08-01,东门口小白菜,18.41742
2020-08-01,云南油麦菜,51.40477
2020-08-01,云南生菜,172.07874999999999
2020-08-01,净藕(1),64.0708
2020-08-01,大白菜,31.6108
2020-08-01,大龙茄子,56.74245
2020-08-01,姬菇(1),9.475700000000002
2020-08-01,姬菇(包),7.590000000000001
2020-08-01,娃娃菜,27.90000000000001
2020-08-01,小白菜,31.316819999999996
2020-08-01,小米椒,23.864679999999996
2020-08-01,木耳菜,16.61088
2020-08-01,杏鲍菇(1),57.64588
2020-08-01,泡泡椒(精品),80.61065
2020-08-01,海鲜菇(1),9.088450000000002
2020-08-01,灯笼椒(1),9.0102
2020-08-01,甜白菜,28.840159999999997
2020-08-01,白玉菇(2),7.1
2020-08-01,竹叶菜,46.519859999999994
2020-08-01,紫茄子(2),49.575100000000006
2020-08-01,红尖椒,11.604810000000002
2020-08-01,红杭椒,13.2588
2020-08-01,红椒(1),21.870980000000003
2020-08-01,红灯笼椒(1),11.79093
2020-08-01,红薯尖,33.40568
2020-08-01,苋菜,37.68688
2020-08-01,菜心,126.52356000000002
2020-08-01,螺丝椒,35.09279
2020-08-01,西兰花,131.64018000000002
2020-08-01,西峡香菇(1),119.06640000000002
2020-08-01,金针菇(1),63.512
2020-08-01,青尖椒,9.51752
2020-08-01,青梗散花,70.88553999999999
2020-08-01,青线椒,21.091920000000002
2020-08-01,青茄子(1),31.955919999999995
2020-08-01,高瓜(1),11.481919999999999
2020-08-01,黄白菜(2),61.472199999999994
2020-08-02,七彩椒(1),4.848000000000001
2020-08-02,上海青,85.46509999999999
2020-08-02,东门口小白菜,9.021
2020-08-02,云南油麦菜,82.60105
2020-08-02,云南生菜,126.37296
2020-08-02,净藕(1),176.7349
2020-08-02,外地茼蒿,33.378400000000006
2020-08-02,大白菜,25.209600000000002
2020-08-02,大龙茄子,39.665519999999994
2020-08-02,姬菇(1),7.23465
2020-08-02,姬菇(包),7.590000000000001
2020-08-02,娃娃菜,30.96
2020-08-02,小白菜,42.41712999999999
2020-08-02,小米椒,23.6509
2020-08-02,木耳菜,7.606619999999999
2020-08-02,杏鲍菇(1),64.75233
2020-08-02,泡泡椒(精品),61.44336
2020-08-02,洪湖藕带,8.4672
2020-08-02,海鲜菇(1),9.070680000000001
2020-08-02,海鲜菇(袋)(1),7.5600000000000005
2020-08-02,灯笼椒(1),0.6295099999999998
2020-08-02,甜白菜,59.85904
2020-08-02,白玉菇(2),7.250000000000001
2020-08-02,竹叶菜,53.749900000000004
2020-08-02,紫茄子(2),62.49099999999999
2020-08-02,红尖椒,11.06784
2020-08-02,红杭椒,15.227800000000004
2020-08-02,红椒(1),16.276320000000002
2020-08-02,红灯笼椒(1),7.8542
2020-08-02,红薯尖,34.24332
2020-08-02,苋菜,25.474239999999998
2020-08-02,菜心,153.52652
2020-08-02,菠菜,45.77958
2020-08-02,螺丝椒,42.40404
2020-08-02,西兰花,124.2325
2020-08-02,西峡香菇(1),78.89040000000001
2020-08-02,金针菇(1),81.76436
2020-08-02,青尖椒,7.510680000000001
2020-08-02,青梗散花,58.99098
2020-08-02,青线椒,36.650879999999994
2020-08-02,青茄子(1),33.09279
2020-08-02,高瓜(1),8.6656
2020-08-02,黄心菜(1),17.010520000000003
2020-08-02,黄白菜(2),46.14285999999999
2020-08-03,七彩椒(1),5.06625
2020-08-03,上海青,51.39862
2020-08-03,云南油麦菜,119.34535999999997
2020-08-03,云南生菜,57.25449999999999
